#4	10	Ordi1 --> Ordi2	Ceci vient de ordi1	5	0
#6	15	Ordi1 --> Ordi2	Ceci vient de ordi1	7	0
#8	20	Ordi1 --> Ordi2	Ceci vient de ordi1	9	0
#10	25	Ordi1 --> Ordi2	Ceci vient de ordi1	11	0
#12	30	Ordi1 --> Ordi2	Ceci vient de ordi1	13	0
#14	35	Ordi1 --> Ordi2	Ceci vient de ordi1	15	0
#16	40	Ordi1 --> Ordi2	Ceci vient de ordi1	17	0
#18	45	Ordi1 --> Ordi2	Ceci vient de ordi1	19	0
#20	50	Ordi1 --> Ordi2	Ceci vient de ordi1	21	0
#22	55	Ordi1 --> Ordi2	Ceci vient de ordi1	23	0
#24	60	Ordi1 --> Ordi2	Ceci vient de ordi1	25	0
#26	65	Ordi1 --> Ordi2	Ceci vient de ordi1	27	0
#28	70	Ordi1 --> Ordi2	Ceci vient de ordi1	29	0
#30	75	Ordi1 --> Ordi2	Ceci vient de ordi1	31	0
#32	80	Ordi1 --> Ordi2	Ceci vient de ordi1	33	0
#34	85	Ordi1 --> Ordi2	Ceci vient de ordi1	35	0
